file,z_count,subpaths,elong_ratio,angle_std,med_area,bbox_fill,path_tokens,mode
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片14.SVG",26,26,0.000000,64.885653,4947.082560,1.959415,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片14.SVG",26,26,0.000000,64.885635,4947.381485,1.959465,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片14.SVG",26,26,0.000000,64.885613,4947.385002,1.959473,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片14.SVG",26,26,0.000000,64.885613,4947.385002,1.959473,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片14.SVG",26,26,0.000000,64.885652,4947.091352,1.959416,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片14.SVG",26,26,0.000000,64.885652,4947.087835,1.959416,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片14.SVG",26,26,0.000000,64.885652,4947.087835,1.959416,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片14.SVG",26,26,0.000000,64.885652,4947.091352,1.959416,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片14.SVG",26,26,0.000000,64.885652,4947.091352,1.959416,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片14.SVG",26,26,0.000000,64.885652,4947.091352,1.959416,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片14.SVG",26,26,0.000000,64.885652,4947.089594,1.959437,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片14.SVG",26,26,0.000000,64.885653,4947.082560,1.959438,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片14.SVG",26,26,0.000000,64.885653,4947.082560,1.959438,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片14.SVG",26,26,0.000000,64.885672,4947.434240,1.959488,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片14.SVG",26,26,0.000000,64.885657,4947.434240,1.959496,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片14.SVG",26,26,0.000000,64.885657,4947.434240,1.959496,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片4.SVG",26,26,0.000000,64.885653,4947.082560,1.959414,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片4.SVG",26,26,0.000000,64.885653,4947.082560,1.959415,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片4.SVG",26,26,0.000000,64.885653,4947.082560,1.959415,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片4.SVG",26,26,0.000000,64.885635,4947.381485,1.959465,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片4.SVG",26,26,0.000000,64.885613,4947.385002,1.959473,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片4.SVG",26,26,0.000000,64.885613,4947.385002,1.959473,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片4.SVG",26,26,0.000000,64.885652,4947.091352,1.959416,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片4.SVG",26,26,0.000000,64.885652,4947.087835,1.959416,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片4.SVG",26,26,0.000000,64.885652,4947.087835,1.959416,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片4.SVG",26,26,0.000000,64.885652,4947.091352,1.959416,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片4.SVG",26,26,0.000000,64.885652,4947.091352,1.959416,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片4.SVG",26,26,0.000000,64.885652,4947.091352,1.959416,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片4.SVG",26,26,0.000000,64.885652,4947.089594,1.959437,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片4.SVG",26,26,0.000000,64.885653,4947.082560,1.959438,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片4.SVG",26,26,0.000000,64.885653,4947.082560,1.959438,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片4.SVG",26,26,0.000000,64.885672,4947.434240,1.959488,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片4.SVG",26,26,0.000000,64.885657,4947.434240,1.959496,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片4.SVG",26,26,0.000000,64.885657,4947.434240,1.959496,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片5.SVG",26,26,0.000000,64.885653,4947.082560,1.959414,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片5.SVG",26,26,0.000000,64.885653,4947.082560,1.959415,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片5.SVG",26,26,0.000000,64.885653,4947.082560,1.959415,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片5.SVG",26,26,0.000000,64.885635,4947.381485,1.959465,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片5.SVG",26,26,0.000000,64.885613,4947.385002,1.959473,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片5.SVG",26,26,0.000000,64.885613,4947.385002,1.959473,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片5.SVG",26,26,0.000000,64.885652,4947.091352,1.959416,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片5.SVG",26,26,0.000000,64.885652,4947.087835,1.959416,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片5.SVG",26,26,0.000000,64.885652,4947.087835,1.959416,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片5.SVG",26,26,0.000000,64.885652,4947.091352,1.959416,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片5.SVG",26,26,0.000000,64.885652,4947.091352,1.959416,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片5.SVG",26,26,0.000000,64.885652,4947.091352,1.959416,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片5.SVG",26,26,0.000000,64.885652,4947.089594,1.959437,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片5.SVG",26,26,0.000000,64.885653,4947.082560,1.959438,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片5.SVG",26,26,0.000000,64.885653,4947.082560,1.959438,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片5.SVG",26,26,0.000000,64.885672,4947.434240,1.959488,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片5.SVG",26,26,0.000000,64.885657,4947.434240,1.959496,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片5.SVG",26,26,0.000000,64.885657,4947.434240,1.959496,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片15.SVG",26,26,0.000000,64.885653,4947.082560,1.959414,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片15.SVG",26,26,0.000000,64.885653,4947.082560,1.959415,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片15.SVG",26,26,0.000000,64.885653,4947.082560,1.959415,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片15.SVG",26,26,0.000000,64.885635,4947.381485,1.959465,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片15.SVG",26,26,0.000000,64.885613,4947.385002,1.959473,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片15.SVG",26,26,0.000000,64.885613,4947.385002,1.959473,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片15.SVG",26,26,0.000000,64.885652,4947.091352,1.959416,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片15.SVG",26,26,0.000000,64.885652,4947.087835,1.959416,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片15.SVG",26,26,0.000000,64.885652,4947.087835,1.959416,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片15.SVG",26,26,0.000000,64.885652,4947.091352,1.959416,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片15.SVG",26,26,0.000000,64.885652,4947.091352,1.959416,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片15.SVG",26,26,0.000000,64.885652,4947.091352,1.959416,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片15.SVG",26,26,0.000000,64.885652,4947.089594,1.959437,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片15.SVG",26,26,0.000000,64.885653,4947.082560,1.959438,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片15.SVG",26,26,0.000000,64.885653,4947.082560,1.959438,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片15.SVG",26,26,0.000000,64.885672,4947.434240,1.959488,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片15.SVG",26,26,0.000000,64.885657,4947.434240,1.959496,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片15.SVG",26,26,0.000000,64.885657,4947.434240,1.959496,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片15.SVG",40,40,0.925000,56.299446,288.916106,0.033035,637,hatching_multi_dir
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片15.SVG",40,40,0.925000,56.299446,288.916106,0.033035,637,hatching_multi_dir
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片15.SVG",40,40,0.925000,56.298637,288.399930,0.033036,637,hatching_multi_dir
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片15.SVG",40,40,0.925000,56.299538,287.198181,0.033035,637,hatching_multi_dir
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片15.SVG",40,40,0.925000,56.299446,288.916106,0.033035,637,hatching_multi_dir
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片15.SVG",40,40,0.925000,56.299446,288.916106,0.033035,637,hatching_multi_dir
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片15.SVG",40,40,0.925000,56.298637,288.399930,0.033036,637,hatching_multi_dir
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片15.SVG",40,40,0.925000,56.299538,287.198181,0.033035,637,hatching_multi_dir
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片7.SVG",26,26,0.000000,64.885653,4947.082560,1.959414,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片7.SVG",26,26,0.000000,64.885653,4947.082560,1.959415,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片7.SVG",26,26,0.000000,64.885653,4947.082560,1.959415,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片7.SVG",26,26,0.000000,64.885635,4947.381485,1.959465,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片7.SVG",26,26,0.000000,64.885613,4947.385002,1.959473,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片7.SVG",26,26,0.000000,64.885613,4947.385002,1.959473,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片7.SVG",26,26,0.000000,64.885652,4947.091352,1.959416,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片7.SVG",26,26,0.000000,64.885652,4947.087835,1.959416,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片7.SVG",26,26,0.000000,64.885652,4947.087835,1.959416,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片7.SVG",26,26,0.000000,64.885652,4947.091352,1.959416,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片7.SVG",26,26,0.000000,64.885652,4947.091352,1.959416,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片7.SVG",26,26,0.000000,64.885652,4947.091352,1.959416,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片7.SVG",26,26,0.000000,64.885652,4947.089594,1.959437,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片7.SVG",26,26,0.000000,64.885653,4947.082560,1.959438,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片7.SVG",26,26,0.000000,64.885653,4947.082560,1.959438,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片7.SVG",26,26,0.000000,64.885672,4947.434240,1.959488,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片7.SVG",26,26,0.000000,64.885657,4947.434240,1.959496,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片7.SVG",26,26,0.000000,64.885657,4947.434240,1.959496,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片6.SVG",26,26,0.000000,64.885653,4947.082560,1.959414,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片6.SVG",26,26,0.000000,64.885653,4947.082560,1.959415,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片6.SVG",26,26,0.000000,64.885653,4947.082560,1.959415,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片6.SVG",26,26,0.000000,64.885635,4947.381485,1.959465,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片6.SVG",26,26,0.000000,64.885613,4947.385002,1.959473,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片6.SVG",26,26,0.000000,64.885613,4947.385002,1.959473,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片6.SVG",26,26,0.000000,64.885652,4947.091352,1.959416,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片6.SVG",26,26,0.000000,64.885652,4947.087835,1.959416,312,other_compiled
"/Users/xiaoxiaobo/random2000/EAE8mt6E7Pg_黄白色自由行旅游攻略可爱旅游宣传中文演示文稿/幻灯片6.SVG",26,26,0.000000,64.885652,4947.087835,1.959416,312,other_compiled
